simplified_created_at_date,fips,state_cases,state_deaths
2020.3.22,72,23,1
2020.3.22,44,83,0
2020.3.22,45,194,3
2020.3.22,46,21,1
2020.3.22,47,424,2
2020.3.22,48,639,7
2020.3.22,49,182,1
2020.3.22,50,52,2
2020.3.22,78,17,0
2020.3.22,51,219,6
2020.3.22,53,1844,97
2020.3.22,54,16,0
2020.3.22,55,382,4
2020.3.22,56,26,0
2020.3.23,1,196,0
2020.3.23,2,36,0
2020.3.23,4,234,2
2020.3.23,5,201,0
2020.3.23,6,2240,39
2020.3.23,8,721,10
2020.3.23,9,415,10
2020.3.23,10,87,0
2020.3.23,11,116,2
2020.3.23,12,1222,18
2020.3.23,13,800,25
2020.3.23,66,29,1
2020.3.23,15,77,0
2020.3.23,16,50,0
2020.3.23,17,1285,12
2020.3.23,18,264,12
2020.3.23,19,105,0
2020.3.23,20,82,2
2020.3.23,21,124,3
2020.3.23,22,1172,34
2020.3.23,23,107,0
2020.3.23,24,290,3
2020.3.23,25,777,9
2020.3.23,26,1324,16
2020.3.23,27,235,1
2020.3.23,28,249,1
2020.3.23,29,183,4
2020.3.23,30,45,0
2020.3.23,31,73,0
2020.3.23,32,265,4
2020.3.23,33,101,1
2020.3.23,34,2844,27
2020.3.23,35,83,0
2020.3.23,36,20899,183
2020.3.23,37,302,0
2020.3.23,38,32,0
2020.3.23,39,444,6
2020.3.23,40,81,2
2020.3.23,41,191,5
2020.3.23,42,644,6
2020.3.23,72,31,2
2020.3.23,44,106,0
2020.3.23,45,299,5
2020.3.23,46,28,1
2020.3.23,47,522,2
2020.3.23,48,728,7
2020.3.23,49,257,1
2020.3.23,50,75,2
2020.3.23,78,17,0
2020.3.23,51,254,6
2020.3.23,53,2101,110
2020.3.23,54,16,0
2020.3.23,55,418,5
2020.3.23,56,28,0
2020.3.24,1,242,0
2020.3.24,2,42,0
2020.3.24,4,326,6
2020.3.24,5,231,2
2020.3.24,6,2644,52
2020.3.24,8,912,11
2020.3.24,9,618,12
2020.3.24,10,104,0
2020.3.24,11,137,2
2020.3.24,12,1467,20
2020.3.24,13,1095,38
2020.3.24,66,32,1
2020.3.24,15,90,0
2020.3.24,16,73,0
2020.3.24,17,1535,16
2020.3.24,18,371,17
2020.3.24,19,124,1
2020.3.24,20,102,3
2020.3.24,21,157,3
2020.3.24,22,1388,46
2020.3.24,23,118,0
2020.3.24,24,349,4
2020.3.24,25,1159,11
2020.3.24,26,1791,24
2020.3.24,27,264,1
2020.3.24,28,320,1
2020.3.24,29,255,5
2020.3.24,30,51,0
2020.3.24,31,77,0
2020.3.24,32,315,6
2020.3.24,33,108,1
2020.3.24,34,3675,44
2020.3.24,35,100,0
2020.3.24,36,25704,264
2020.3.24,37,397,0
2020.3.24,38,37,0
2020.3.24,39,564,8
2020.3.24,40,106,3
2020.3.24,41,209,8
2020.3.24,42,851,8
2020.3.24,72,39,2
2020.3.24,44,124,0
2020.3.24,45,342,8
2020.3.24,46,30,1
2020.3.24,47,678,2
2020.3.24,48,857,11
2020.3.24,49,299,1
2020.3.24,50,95,7
2020.3.24,78,17,0
2020.3.24,51,291,7
2020.3.24,53,2469,123
2020.3.24,54,39,0
2020.3.24,55,481,5
2020.3.24,56,37,0
2020.3.25,1,386,1
2020.3.25,2,59,0
2020.3.25,4,402,6
2020.3.25,5,307,2
2020.3.25,6,3183,68
2020.3.25,8,1086,19
2020.3.25,9,875,19
2020.3.25,10,119,0
2020.3.25,11,183,2
2020.3.25,12,1971,23
2020.3.25,13,1385,47
2020.3.25,66,32,1
2020.3.25,15,95,0
2020.3.25,16,123,0
2020.3.25,17,1874,21
2020.3.25,18,484,19
2020.3.25,19,147,1
2020.3.25,20,134,3
2020.3.25,21,198,5
2020.3.25,22,1795,65
2020.3.25,23,142,0
2020.3.25,24,423,4
2020.3.25,25,1838,15
2020.3.25,26,2293,43
2020.3.25,27,289,1
2020.3.25,28,376,5
2020.3.25,29,384,8
2020.3.25,30,65,0
2020.3.25,31,84,0
2020.3.25,32,405,10
2020.3.25,33,137,1
2020.3.25,34,4402,62
2020.3.25,35,113,1
2020.3.25,36,33117,381
2020.3.25,37,562,1
2020.3.25,38,45,0
2020.3.25,39,707,11
2020.3.25,40,164,5
2020.3.25,41,266,10
2020.3.25,42,1151,12
2020.3.25,72,51,2
2020.3.25,44,132,0
2020.3.25,45,425,8
2020.3.25,46,41,1
2020.3.25,47,806,3
2020.3.25,48,1132,13
2020.3.25,49,346,1
2020.3.25,50,123,8
2020.3.25,78,17,0
2020.3.25,51,390,9
2020.3.25,53,2585,130
2020.3.25,54,51,0
2020.3.25,55,623,7
2020.3.25,56,49,0
2020.3.26,1,538,3
2020.3.26,2,69,0
2020.3.26,4,508,8
2020.3.26,5,350,3
2020.3.26,6,4060,83
2020.3.26,8,1432,24
2020.3.26,9,1012,21
2020.3.26,10,143,1
2020.3.26,11,231,3
2020.3.26,12,2478,29
2020.3.26,13,1641,56
2020.3.26,66,49,1
2020.3.26,15,106,0
2020.3.26,16,189,3
2020.3.26,17,2538,26
2020.3.26,18,661,23
2020.3.26,19,179,1
2020.3.26,20,173,3
2020.3.26,21,248,5
2020.3.26,22,2305,83
2020.3.26,23,155,0
2020.3.26,24,581,4
2020.3.26,25,2417,25
2020.3.26,26,2877,63
2020.3.26,27,346,2
2020.3.26,28,486,6
2020.3.26,29,508,8
2020.3.26,30,90,0
2020.3.26,31,91,0
2020.3.26,32,535,10
2020.3.26,33,158,1
2020.3.26,34,6876,82
2020.3.26,35,136,1
2020.3.26,36,39058,502
2020.3.26,37,639,2
2020.3.26,38,58,0
2020.3.26,39,867,15
2020.3.26,40,248,7
2020.3.26,41,316,11
2020.3.26,42,1690,16
2020.3.26,72,64,2
2020.3.26,44,165,0
2020.3.26,45,456,9
2020.3.26,46,46,1
2020.3.26,47,981,3
2020.3.26,48,1542,21
2020.3.26,49,402,1
2020.3.26,50,158,9
2020.3.26,78,17,0
2020.3.26,51,603,14
2020.3.26,53,3208,152
2020.3.26,54,76,0
2020.3.26,55,754,10
2020.3.26,56,56,0
2020.3.27,1,639,4
2020.3.27,2,85,1
2020.3.27,4,665,15
2020.3.27,5,385,3
2020.3.27,6,4915,104
2020.3.27,8,1735,31
2020.3.27,9,1291,27
2020.3.27,10,165,2
2020.3.27,11,267,3
2020.3.27,12,3198,46
2020.3.27,13,2198,64
2020.3.27,66,53,1
2020.3.27,15,120,0
2020.3.27,16,232,4
2020.3.27,17,3029,37
2020.3.27,18,992,32
2020.3.27,19,236,3
2020.3.27,20,213,4
2020.3.27,21,302,8
2020.3.27,22,2746,119
2020.3.27,23,168,1
2020.3.27,24,790,5
2020.3.27,25,3240,35
2020.3.27,26,3655,93
2020.3.27,27,398,4
2020.3.27,28,579,8
2020.3.27,29,670,9
2020.3.27,30,121,1
2020.3.27,31,102,2
2020.3.27,32,621,10
2020.3.27,33,187,2
2020.3.27,34,8825,108
2020.3.27,35,191,1
2020.3.27,36,44746,645
2020.3.27,37,784,3
2020.3.27,38,68,1
2020.3.27,39,1144,22
2020.3.27,40,322,8
2020.3.27,41,415,12
2020.3.27,42,2217,23
2020.3.27,72,79,3
2020.3.27,44,203,0
2020.3.27,45,542,13
2020.3.27,46,58,1
2020.3.27,47,1180,6
2020.3.27,48,1971,25
2020.3.27,49,480,2
2020.3.27,50,184,10
2020.3.27,78,19,0
2020.3.27,51,605,14
2020.3.27,53,3770,179
2020.3.27,54,96,0
2020.3.27,55,930,16
2020.3.27,56,74,0
2020.3.28,1,720,4
2020.3.28,2,102,1
2020.3.28,4,773,15
2020.3.28,5,409,5
2020.3.28,6,5566,122
2020.3.28,8,2061,44
2020.3.28,9,1524,33
2020.3.28,10,214,5
2020.3.28,11,304,4
2020.3.28,12,4038,56
2020.3.28,13,2447,79
2020.3.28,66,57,1
2020.3.28,15,151,0
2020.3.28,16,262,5
2020.3.28,17,3547,50
2020.3.28,18,1239,38
2020.3.28,19,298,3
2020.3.28,20,272,6
2020.3.28,21,394,9
2020.3.28,22,3315,137
2020.3.28,23,211,1
2020.3.28,24,1066,10
2020.3.28,25,4257,44
2020.3.28,26,4634,112
2020.3.28,27,442,5
2020.3.28,28,669,13
2020.3.28,29,837,11
2020.3.28,30,147,1
2020.3.28,31,122,2
2020.3.28,32,738,14
2020.3.28,33,214,2
2020.3.28,34,11124,140
2020.3.28,35,210,2
2020.3.28,36,53517,935
2020.3.28,37,972,4
2020.3.28,38,93,1
2020.3.28,69,2,0
2020.3.28,39,1406,25
2020.3.28,40,377,15
2020.3.28,41,480,13
2020.3.28,42,2815,35
2020.3.28,72,100,3
2020.3.28,44,239,2
2020.3.28,45,661,15
2020.3.28,46,68,1
2020.3.28,47,1363,6
2020.3.28,48,2381,30
2020.3.28,49,608,2
2020.3.28,50,211,12
2020.3.28,78,19,0
2020.3.28,51,739,17
2020.3.28,53,4311,193
2020.3.28,54,113,0
2020.3.28,55,1042,17
2020.3.28,56,85,0
2020.3.29,1,830,5
2020.3.29,2,114,2
2020.3.29,4,930,18
2020.3.29,5,449,6
2020.3.29,6,6321,132
2020.3.29,8,2315,47
2020.3.29,9,1993,34
2020.3.29,10,232,6
2020.3.29,11,342,5
2020.3.29,12,4943,60
2020.3.29,13,2683,83
2020.3.29,66,58,1
2020.3.29,15,175,0
2020.3.29,16,310,6
2020.3.29,17,4615,71
2020.3.29,18,1522,40
2020.3.29,19,336,4
2020.3.29,20,333,7
2020.3.29,21,439,9
2020.3.29,22,3539,153
2020.3.29,23,253,3
2020.3.29,24,1244,11
2020.3.29,25,4955,48
2020.3.29,26,5486,132
2020.3.29,27,504,9
2020.3.29,28,759,14
2020.3.29,29,902,12
2020.3.29,30,161,1
2020.3.29,31,138,2
2020.3.29,32,920,15
2020.3.29,33,258,3
2020.3.29,34,13386,161
2020.3.29,35,237,2
2020.3.29,36,59783,1180
2020.3.29,37,1166,6
2020.3.29,38,97,1
2020.3.29,69,2,0
2020.3.29,39,1665,30
2020.3.29,40,429,16
2020.3.29,41,549,13
2020.3.29,42,3441,40
2020.3.29,72,127,5
2020.3.29,44,294,3
2020.3.29,45,775,16
2020.3.29,46,90,1
2020.3.29,47,1569,7
2020.3.29,48,2722,35
2020.3.29,49,719,2
2020.3.29,50,235,12
2020.3.29,78,23,0
2020.3.29,51,889,22
2020.3.29,53,4897,209
2020.3.29,54,124,1
2020.3.29,55,1120,17
2020.3.29,56,88,0
2020.3.30,1,947,11
2020.3.30,2,120,2
2020.3.30,4,1169,20
2020.3.30,5,508,7
2020.3.30,6,7421,147
2020.3.30,8,2628,51
2020.3.30,9,2571,36
2020.3.30,10,264,7
2020.3.30,11,401,9
2020.3.30,12,5695,72
2020.3.30,13,3032,103
2020.3.30,66,60,1
2020.3.30,15,204,0
2020.3.30,16,415,7
2020.3.30,17,5070,84
2020.3.30,18,1797,44
2020.3.30,19,424,6
2020.3.30,20,374,9
2020.3.30,21,480,11
2020.3.30,22,4024,186
2020.3.30,23,275,3
2020.3.30,24,1415,15
2020.3.30,25,5752,56
2020.3.30,26,6508,197
2020.3.30,27,576,10
2020.3.30,28,848,16
2020.3.30,29,1049,13
2020.3.30,30,177,4
2020.3.30,31,185,3
2020.3.30,32,1044,18
2020.3.30,33,314,3
2020.3.30,34,16636,199
2020.3.30,35,282,4
2020.3.30,36,67504,1512
2020.3.30,37,1303,6
2020.3.30,38,109,3
2020.3.30,69,2,0
2020.3.30,39,1933,40
2020.3.30,40,481,17
2020.3.30,41,607,16
2020.3.30,42,4156,48
2020.3.30,72,174,6
2020.3.30,44,408,4
2020.3.30,45,925,18
2020.3.30,46,100,1
2020.3.30,47,1721,13
2020.3.30,48,3065,46
2020.3.30,49,806,4
2020.3.30,50,256,12
2020.3.30,78,30,0
2020.3.30,51,1020,26
2020.3.30,53,5180,221
2020.3.30,54,145,1
2020.3.30,55,1269,20
2020.3.30,56,96,0
2020.3.31,1,999,14
2020.3.31,2,133,2
2020.3.31,4,1298,24
2020.3.31,5,564,8
2020.3.31,6,8583,184
2020.3.31,8,2990,69
2020.3.31,9,3128,69
2020.3.31,10,319,10
2020.3.31,11,495,9
2020.3.31,12,6742,85
2020.3.31,13,4116,126
2020.3.31,66,139,2
2020.3.31,15,224,1
2020.3.31,16,526,9
2020.3.31,17,5992,107
2020.3.31,18,2177,61
2020.3.31,19,498,7
2020.3.31,20,435,10
2020.3.31,21,590,18
2020.3.31,22,5237,240
2020.3.31,23,303,5
2020.3.31,24,1662,18
2020.3.31,25,6620,89
2020.3.31,26,7629,264
2020.3.31,27,629,12
2020.3.31,28,937,20
2020.3.31,29,1350,15
2020.3.31,30,198,5
2020.3.31,31,199,4
2020.3.31,32,1113,26
2020.3.31,33,367,3
2020.3.31,34,18696,267
2020.3.31,35,315,5
2020.3.31,36,76211,1929
2020.3.31,37,1527,10
2020.3.31,38,126,3
2020.3.31,69,2,0
2020.3.31,39,2199,55
2020.3.31,40,566,23
2020.3.31,41,690,18
2020.3.31,42,4997,72
2020.3.31,72,239,8
2020.3.31,44,488,8
2020.3.31,45,1083,22
2020.3.31,46,107,1
2020.3.31,47,2049,13
2020.3.31,48,3588,57
2020.3.31,49,887,5
2020.3.31,50,293,13
2020.3.31,78,30,0
2020.3.31,51,1249,27
2020.3.31,53,5293,226
2020.3.31,54,162,1
2020.3.31,55,1351,25
2020.3.31,56,121,0
2020.4.1,1,1108,28
2020.4.1,2,143,2
2020.4.1,4,1413,29
2020.4.1,5,624,10
2020.4.1,6,9857,212
2020.4.1,8,3346,80
2020.4.1,9,3557,85
2020.4.1,10,368,11
2020.4.1,11,586,11
2020.4.1,12,7769,100
2020.4.1,13,4747,154
2020.4.1,66,147,3
2020.4.1,15,258,1
2020.4.1,16,669,9
2020.4.1,17,6978,146
2020.4.1,18,2578,80
2020.4.1,19,549,9
2020.4.1,20,489,11
2020.4.1,21,674,20
2020.4.1,22,6424,275
2020.4.1,23,344,7
2020.4.1,24,1985,33
2020.4.1,25,7738,122
2020.4.1,26,9292,336
2020.4.1,27,689,17
2020.4.1,28,1073,22
2020.4.1,29,1580,21
2020.4.1,30,219,5
2020.4.1,31,249,5
2020.4.1,32,1279,32
2020.4.1,33,415,4
2020.4.1,34,22255,355
2020.4.1,35,363,6
2020.4.1,36,84364,2415
2020.4.1,37,1591,11
2020.4.1,38,147,3
2020.4.1,69,6,1
2020.4.1,39,2548,65
2020.4.1,40,719,30
2020.4.1,41,737,19
2020.4.1,42,5805,78
2020.4.1,72,286,11
2020.4.1,44,566,10
2020.4.1,45,1293,26
2020.4.1,46,129,1
2020.4.1,47,2689,23
2020.4.1,48,4402,65
2020.4.1,49,1012,7
2020.4.1,50,321,16
2020.4.1,78,30,0
2020.4.1,51,1511,18
2020.4.1,53,5589,250
2020.4.1,54,191,2
2020.4.1,55,1552,33
2020.4.1,56,138,0
2020.4.2,1,1270,32
2020.4.2,2,146,2
2020.4.2,4,1600,35
2020.4.2,5,683,12
2020.4.2,6,11190,247
2020.4.2,8,3728,96
2020.4.2,9,3824,112
2020.4.2,10,393,12
2020.4.2,11,653,12
2020.4.2,12,9000,144
2020.4.2,13,5444,176
2020.4.2,66,152,3
2020.4.2,15,283,2
2020.4.2,16,891,9
2020.4.2,17,7695,165
2020.4.2,18,3056,94
2020.4.2,19,614,11
2020.4.2,20,554,14
2020.4.2,21,747,34
2020.4.2,22,9152,310
2020.4.2,23,376,7
2020.4.2,24,2331,36
2020.4.2,25,8966,154
2020.4.2,26,10791,417
2020.4.2,27,742,18
2020.4.2,28,1177,26
2020.4.2,29,1834,28
2020.4.2,30,241,5
2020.4.2,31,273,6
2020.4.2,32,1458,38
2020.4.2,33,479,5
2020.4.2,34,25590,539
2020.4.2,35,403,7
2020.4.2,36,93360,2963
2020.4.2,37,1858,17
2020.4.2,38,159,3
2020.4.2,69,8,1
2020.4.2,39,2903,81
2020.4.2,40,879,34
2020.4.2,41,827,21
2020.4.2,42,7021,91
2020.4.2,72,316,12
2020.4.2,44,657,12
2020.4.2,45,1554,31
2020.4.2,46,165,2
2020.4.2,47,2868,32
2020.4.2,48,4952,80
2020.4.2,49,1077,7
2020.4.2,50,338,17
2020.4.2,78,37,0
2020.4.2,51,1706,18
2020.4.2,53,6586,272
2020.4.2,54,217,2
2020.4.2,55,1730,37
2020.4.2,56,154,0
2020.4.3,1,1535,38
2020.4.3,2,156,2
2020.4.3,4,1769,41
2020.4.3,5,738,12
2020.4.3,6,12569,282
2020.4.3,8,4182,110
2020.4.3,9,4915,132
2020.4.3,10,450,14
2020.4.3,11,757,15
2020.4.3,12,10260,169
2020.4.3,13,5967,198
2020.4.3,66,154,4
2020.4.3,15,317,3
2020.4.3,16,1012,10
2020.4.3,17,8904,212
2020.4.3,18,3455,118
2020.4.3,19,699,11
2020.4.3,20,625,19
2020.4.3,21,762,34
2020.4.3,22,10299,370
2020.4.3,23,432,9
2020.4.3,24,2758,42
2020.4.3,25,10402,192
2020.4.3,26,12669,478
2020.4.3,27,789,22
2020.4.3,28,1358,29
2020.4.3,29,2113,36
2020.4.3,30,262,5
2020.4.3,31,297,6
2020.4.3,32,1549,43
2020.4.3,33,540,7
2020.4.3,34,29895,647
2020.4.3,35,495,10
2020.4.3,36,103689,3716
2020.4.3,37,2093,23
2020.4.3,38,173,3
2020.4.3,69,8,1
2020.4.3,39,3312,91
2020.4.3,40,989,38
2020.4.3,41,899,22
2020.4.3,42,8420,102
2020.4.3,72,378,15
2020.4.3,44,711,14
2020.4.3,45,1700,34
2020.4.3,46,187,2
2020.4.3,47,3032,38
2020.4.3,48,5773,98
2020.4.3,49,1248,7
2020.4.3,50,389,17
2020.4.3,78,38,0
2020.4.3,51,2011,46
2020.4.3,53,6967,293
2020.4.3,54,242,2
2020.4.3,55,1916,50
2020.4.3,56,167,0
2020.4.4,1,1632,44
2020.4.4,2,169,3
2020.4.4,4,2019,53
2020.4.4,5,743,14
2020.4.4,6,13796,323
2020.4.4,8,4574,126
2020.4.4,9,5276,165
2020.4.4,10,593,14
2020.4.4,11,902,21
2020.4.4,12,11537,194
2020.4.4,13,6383,208
2020.4.4,66,223,4
2020.4.4,15,349,3
2020.4.4,16,1076,10
2020.4.4,17,10357,248
2020.4.4,18,3975,136
2020.4.4,19,786,11
2020.4.4,20,702,21
2020.4.4,21,909,40
2020.4.4,22,12500,412
2020.4.4,23,456,10
2020.4.4,24,3125,54
2020.4.4,25,11736,216
2020.4.4,26,14225,541
2020.4.4,27,865,24
2020.4.4,28,1455,35
2020.4.4,29,2291,44
2020.4.4,30,281,6
2020.4.4,31,339,8
2020.4.4,32,1758,46
2020.4.4,33,621,9
2020.4.4,34,34124,847
2020.4.4,35,544,11
2020.4.4,36,115963,4535
2020.4.4,37,2402,30
2020.4.4,38,186,3
2020.4.4,69,8,1
2020.4.4,39,3739,102
2020.4.4,40,1159,42
2020.4.4,41,1000,26
2020.4.4,42,10110,140
2020.4.4,72,452,18
2020.4.4,44,806,17
2020.4.4,45,1917,40
2020.4.4,46,212,2
2020.4.4,47,3265,47
2020.4.4,48,6566,124
2020.4.4,49,1426,8
2020.4.4,50,461,20
2020.4.4,78,42,0
2020.4.4,51,2408,52
2020.4.4,53,7499,318
2020.4.4,54,282,2
2020.4.4,55,2112,60
2020.4.4,56,189,0
2020.4.5,1,1840,45
2020.4.5,2,183,4
2020.4.5,4,2269,64
2020.4.5,5,853,16
2020.4.5,6,15202,351
2020.4.5,8,4950,140
2020.4.5,9,5675,189
2020.4.5,10,673,14
2020.4.5,11,998,22
2020.4.5,12,12342,220
2020.4.5,13,6742,219
2020.4.5,66,265,4
2020.4.5,15,369,4
2020.4.5,16,1100,10
2020.4.5,17,11276,283
2020.4.5,18,4437,151
2020.4.5,19,868,22
2020.4.5,20,769,23
2020.4.5,21,1048,44
2020.4.5,22,13014,477
2020.4.5,23,470,10
2020.4.5,24,3609,68
2020.4.5,25,12500,231
2020.4.5,26,15633,617
2020.4.5,27,935,29
2020.4.5,28,1638,43
2020.4.5,29,2367,52
2020.4.5,30,298,6
2020.4.5,31,377,8
2020.4.5,32,1880,46
2020.4.5,33,669,9
2020.4.5,34,37505,917
2020.4.5,35,624,12
2020.4.5,36,124085,5335
2020.4.5,37,2585,37
2020.4.5,38,207,3
2020.4.5,69,8,1
2020.4.5,39,4043,119
2020.4.5,40,1251,46
2020.4.5,41,1068,27
2020.4.5,42,11590,159
2020.4.5,72,475,20
2020.4.5,44,922,25
2020.4.5,45,2049,44
2020.4.5,46,240,2
2020.4.5,47,3538,50
2020.4.5,48,7117,136
2020.4.5,49,1618,8
2020.4.5,50,512,22
2020.4.5,78,42,0
2020.4.5,51,2636,52
2020.4.5,53,7985,344
2020.4.5,54,325,3
2020.4.5,55,2267,73
2020.4.5,56,200,0
2020.4.6,1,2005,53
2020.4.6,2,189,4
2020.4.6,4,2466,67
2020.4.6,5,927,16
2020.4.6,6,16361,386
2020.4.6,8,5172,150
2020.4.6,9,6906,206
2020.4.6,10,783,15
2020.4.6,11,1097,24
2020.4.6,12,13621,253
2020.4.6,13,7558,294
2020.4.6,66,266,4
2020.4.6,15,385,5
2020.4.6,16,1170,13
2020.4.6,17,12262,309
2020.4.6,18,4986,171
2020.4.6,19,946,25
2020.4.6,20,854,25
2020.4.6,21,1057,52
2020.4.6,22,14867,512
2020.4.6,23,499,10
2020.4.6,24,4045,92
2020.4.6,25,13837,260
2020.4.6,26,17129,727
2020.4.6,27,986,30
2020.4.6,28,1738,51
2020.4.6,29,2722,56
2020.4.6,30,319,6
2020.4.6,31,438,10
2020.4.6,32,1971,58
2020.4.6,33,715,9
2020.4.6,34,41090,1005
2020.4.6,35,686,12
2020.4.6,36,133389,6149
2020.4.6,37,2870,42
2020.4.6,38,225,3
2020.4.6,69,8,1
2020.4.6,39,4450,142
2020.4.6,40,1326,51
2020.4.6,41,1132,29
2020.4.6,42,13075,170
2020.4.6,72,513,21
2020.4.6,44,1082,27
2020.4.6,45,2232,48
2020.4.6,46,288,4
2020.4.6,47,3753,65
2020.4.6,48,8150,159
2020.4.6,49,1662,13
2020.4.6,50,543,23
2020.4.6,78,44,1
2020.4.6,51,2877,54
2020.4.6,53,8385,383
2020.4.6,54,347,4
2020.4.6,55,2440,83
2020.4.6,56,213,0
2020.4.7,1,2197,64
2020.4.7,2,211,4
2020.4.7,4,2577,77
2020.4.7,5,997,18
2020.4.7,6,17540,447
2020.4.7,8,5429,179
2020.4.7,9,7781,277
2020.4.7,10,928,16
2020.4.7,11,1211,24
2020.4.7,12,14739,295
2020.4.7,13,9156,348
2020.4.7,66,274,4
2020.4.7,15,408,5
2020.4.7,16,1210,15
2020.4.7,17,13549,384
2020.4.7,18,5544,208
2020.4.7,19,1048,26
2020.4.7,20,905,30
2020.4.7,21,1289,66
2020.4.7,22,16284,582
2020.4.7,23,519,12
2020.4.7,24,4371,104
2020.4.7,25,15202,356
2020.4.7,26,18851,845
2020.4.7,27,1069,34
2020.4.7,28,1915,59
2020.4.7,29,3037,80
2020.4.7,30,319,6
2020.4.7,31,491,12
2020.4.7,32,2101,60
2020.4.7,33,747,13
2020.4.7,34,44416,1232
2020.4.7,35,794,13
2020.4.7,36,141703,7185
2020.4.7,37,3220,50
2020.4.7,38,237,4
2020.4.7,69,8,2
2020.4.7,39,4783,167
2020.4.7,40,1470,67
2020.4.7,41,1181,33
2020.4.7,42,14582,241
2020.4.7,72,573,23
2020.4.7,44,1229,30
2020.4.7,45,2417,51
2020.4.7,46,320,6
2020.4.7,47,4010,72
2020.4.7,48,8968,177
2020.4.7,49,1737,13
2020.4.7,50,575,23
2020.4.7,78,45,1
2020.4.7,51,3332,69
2020.4.7,53,8683,409
2020.4.7,54,413,4
2020.4.7,55,2578,94
2020.4.7,56,221,0
2020.4.8,1,2498,67
2020.4.8,2,224,5
2020.4.8,4,2726,80
2020.4.8,5,1077,18
2020.4.8,6,19043,506
2020.4.8,8,5655,192
2020.4.8,9,8781,335
2020.4.8,10,1116,19
2020.4.8,11,1440,27
2020.4.8,12,15690,322
2020.4.8,13,10204,370
2020.4.8,66,409,4
2020.4.8,15,433,5
2020.4.8,16,1232,19
2020.4.8,17,15078,464
2020.4.8,18,5986,246
2020.4.8,19,1145,27
2020.4.8,20,1055,38
2020.4.8,21,1393,73
2020.4.8,22,17030,652
2020.4.8,23,537,14
2020.4.8,24,5529,124
2020.4.8,25,16790,433
2020.4.8,26,20220,959
2020.4.8,27,1154,39
2020.4.8,28,2003,67
2020.4.8,29,3327,86
2020.4.8,30,332,6
2020.4.8,31,538,14
2020.4.8,32,2318,80
2020.4.8,33,788,18
2020.4.8,34,47437,1504
2020.4.8,35,865,16
2020.4.8,36,151271,8138
2020.4.8,37,3423,61
2020.4.8,38,251,4
2020.4.8,69,11,2
2020.4.8,39,5149,193
2020.4.8,40,1523,79
2020.4.8,41,1239,38
2020.4.8,42,16414,313
2020.4.8,72,620,24
2020.4.8,44,1450,35
2020.4.8,45,2552,63
2020.4.8,46,393,6
2020.4.8,47,4246,83
2020.4.8,48,9897,195
2020.4.8,49,1860,13
2020.4.8,50,605,23
2020.4.8,78,46,1
2020.4.8,51,3644,60
2020.4.8,53,9098,430
2020.4.8,54,483,4
2020.4.8,55,2756,107
2020.4.8,56,230,0
2020.4.9,1,2838,78
2020.4.9,2,233,5
2020.4.9,4,3018,89
2020.4.9,5,1146,21
2020.4.9,6,20191,548
2020.4.9,8,6202,227
2020.4.9,9,9784,380
2020.4.9,10,1209,23
2020.4.9,11,1523,32
2020.4.9,12,16819,370
2020.4.9,13,10885,412
2020.4.9,66,542,4
2020.4.9,15,440,6
2020.4.9,16,1366,24
2020.4.9,17,16422,534
2020.4.9,18,6400,295
2020.4.9,19,1270,27
2020.4.9,20,1116,42
2020.4.9,21,1525,84
2020.4.9,22,18283,702
2020.4.9,23,560,16
2020.4.9,24,6185,139
2020.4.9,25,18941,503
2020.4.9,26,21375,1076
2020.4.9,27,1242,50
2020.4.9,28,2260,76
2020.4.9,29,3539,94
2020.4.9,30,354,6
2020.4.9,31,594,15
2020.4.9,32,2456,82
2020.4.9,33,819,21
2020.4.9,34,51027,1700
2020.4.9,35,989,17
2020.4.9,36,162036,9166
2020.4.9,37,3651,74
2020.4.9,38,269,5
2020.4.9,69,11,2
2020.4.9,39,5513,213
2020.4.9,40,1683,80
2020.4.9,41,1321,44
2020.4.9,42,18379,344
2020.4.9,72,683,33
2020.4.9,44,1727,43
2020.4.9,45,2792,67
2020.4.9,46,447,6
2020.4.9,47,4456,95
2020.4.9,48,11372,228
2020.4.9,49,1980,13
2020.4.9,50,628,23
2020.4.9,78,50,1
2020.4.9,51,4041,109
2020.4.9,53,9609,456
2020.4.9,54,524,5
2020.4.9,55,2885,116
2020.4.9,56,303,0
2020.4.10,1,3008,80
2020.4.10,2,244,5
2020.4.10,4,3112,97
2020.4.10,5,1202,24
2020.4.10,6,21366,594
2020.4.10,8,6510,253
2020.4.10,9,10538,448
2020.4.10,10,1326,32
2020.4.10,11,1660,38
2020.4.10,12,17960,418
2020.4.10,13,11859,425
2020.4.10,66,577,4
2020.4.10,15,463,8
2020.4.10,16,1425,25
2020.4.10,17,17887,607
2020.4.10,18,6960,353
2020.4.10,19,1388,31
2020.4.10,20,1180,50
2020.4.10,21,1702,90
2020.4.10,22,19253,755
2020.4.10,23,586,17
2020.4.10,24,6968,172
2020.4.10,25,20974,599
2020.4.10,26,22646,1280
2020.4.10,27,1335,57
2020.4.10,28,2469,82
2020.4.10,29,3799,105
2020.4.10,30,365,6
2020.4.10,31,678,18
2020.4.10,32,2606,86
2020.4.10,33,885,22
2020.4.10,34,54588,1932
2020.4.10,35,1090,19
2020.4.10,36,172830,10162
2020.4.10,37,3906,78
2020.4.10,38,278,7
2020.4.10,69,11,2
2020.4.10,39,5879,231
